global_step,episode,step,timestamp,elapsed_time,worker_id,environment,device,obs_space_shape,action_space_type,action_space_size,system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,gpu_memory_gb,gpu_memory_max_gb,step_reward,step_action,step_log_prob,step_obs_mean,step_obs_std,step_obs_max,step_obs_min,action_selection_time,env_step_time,cumulative_reward
22,0,22,1752712458.4098496,4.671955823898315,1,,,,,,92.0,80.5,12.197525024414062,225.82742309570312,0.00847005844116211,0.009447097778320312,1.0,0.0,-0.768040657043457,0.09635985642671585,0.20015007257461548,0.2951032221317291,-0.11135943979024887,0.00342559814453125,0.00397801399230957,22.0
23,0,23,1752712458.4229999,4.68510627746582,1,,,,,,92.6,80.4,12.221885681152344,225.8274154663086,0.008471488952636719,0.009448528289794922,1.0,1.0,-0.6088023781776428,0.09647077322006226,0.19815737009048462,0.285473495721817,-0.08746465295553207,0.0030841827392578125,0.003483295440673828,23.0
24,0,24,1752712458.4380398,4.700145959854126,1,,,,,,86.7,80.2,12.35635757446289,225.8274040222168,0.008472919464111328,0.009449958801269531,1.0,0.0,-0.7665835022926331,0.10671167075634003,0.21137937903404236,0.2957097887992859,-0.11984916776418686,0.003409147262573242,0.004231691360473633,24.0
25,0,25,1752712458.4548302,4.716936349868774,1,,,,,,81.8,80.1,12.466419219970703,225.8274040222168,0.008474349975585938,0.00945138931274414,1.0,1.0,-0.6096970438957214,0.10657522827386856,0.20735512673854828,0.3254196047782898,-0.08688414841890335,0.004473209381103516,0.0043222904205322266,25.0
26,0,26,1752712458.4706433,4.7327494621276855,1,,,,,,78.1,80.1,12.466182708740234,225.8274040222168,0.008475780487060547,0.00945281982421875,1.0,0.0,-0.7652583718299866,0.11656880378723145,0.2243712991476059,0.31765517592430115,-0.12767750024795532,0.0036742687225341797,0.0053653717041015625,26.0
27,0,27,1752712458.4878917,4.749997854232788,1,,,,,,71.9,80.0,12.52743911743164,225.82740020751953,0.008477210998535156,0.00945425033569336,1.0,1.0,-0.6105197668075562,0.11618617177009583,0.21901912987232208,0.36553120613098145,-0.08634325861930847,0.005021572113037109,0.0047190189361572266,27.0
28,0,28,1752712458.5044851,4.7665910720825195,1,,,,,,74.3,80.0,12.528404235839844,225.827392578125,0.008478641510009766,0.009455680847167969,1.0,0.0,-0.7640399932861328,0.125931054353714,0.23888401687145233,0.3578453063964844,-0.13504979014396667,0.0047473907470703125,0.0046844482421875,28.0
29,0,29,1752712458.5175798,4.779685974121094,1,,,,,,73.1,80.0,12.528404235839844,225.82737731933594,0.008480072021484375,0.009457111358642578,1.0,0.0,-0.7823109030723572,0.12529724836349487,0.23273146152496338,0.4057978391647339,-0.08582787960767746,0.0046367645263671875,0.003399372100830078,29.0
30,0,30,1752712458.5290818,4.79118800163269,1,,,,,,78.3,79.9,12.573936462402344,225.8273468017578,0.008481502532958984,0.009458541870117188,1.0,1.0,-0.5997682809829712,0.1255457103252411,0.468731552362442,0.586557149887085,-0.4683709442615509,0.004043102264404297,0.0028579235076904297,30.0
31,0,31,1752712458.5403175,4.802423477172852,1,,,,,,72.7,79.9,12.589653015136719,225.82732009887695,0.008482933044433594,0.009459972381591797,1.0,1.0,-0.6142244935035706,0.1364019215106964,0.1817014068365097,0.3350239098072052,-0.08532419055700302,0.003603696823120117,0.0030367374420166016,31.0
32,0,32,1752712458.5522094,4.814315557479858,1,,,,,,69.6,79.9,12.589675903320312,225.82730865478516,0.008484363555908203,0.009461402893066406,1.0,1.0,-0.6305956840515137,0.14668156206607819,0.217496857047081,0.3274860382080078,-0.14462673664093018,0.004082918167114258,0.003058910369873047,32.0
33,0,33,1752712458.5641468,4.826252698898315,1,,,,,,68.0,79.9,12.589977264404297,225.82729721069336,0.008485794067382812,0.009462833404541016,1.0,0.0,-0.7403348088264465,0.15598374605178833,0.5064645409584045,0.680203378200531,-0.5073726773262024,0.003697633743286133,0.0032999515533447266,33.0
34,0,34,1752712458.5765953,4.838701248168945,1,,,,,,70.8,79.9,12.590259552001953,225.82728958129883,0.008487224578857422,0.009464263916015625,1.0,0.0,-0.7620521187782288,0.15458796918392181,0.2845911681652069,0.4791678190231323,-0.14253121614456177,0.0033712387084960938,0.0033812522888183594,34.0
35,0,35,1752712458.5902636,4.852369546890259,1,,,,,,67.9,79.9,12.590263366699219,225.8272819519043,0.008488655090332031,0.009465694427490234,1.0,1.0,-0.6124299168586731,0.15366457402706146,0.2833002805709839,0.5271980166435242,-0.08529409021139145,0.004488468170166016,0.0032339096069335938,35.0
36,0,36,1752712458.6024678,4.86457371711731,1,,,,,,69.6,79.9,12.590263366699219,225.8272819519043,0.00849008560180664,0.009467124938964844,1.0,0.0,-0.7609704732894897,0.16285297274589539,0.3029550611972809,0.519664466381073,-0.14966630935668945,0.0031540393829345703,0.0036284923553466797,36.0
37,0,37,1752712458.616224,4.878330230712891,1,,,,,,69.0,79.9,12.574066162109375,225.8272705078125,0.00849151611328125,0.009468555450439453,1.0,1.0,-0.6131613850593567,0.1616440713405609,0.3011935353279114,0.5677686333656311,-0.08478215336799622,0.0038983821868896484,0.003772258758544922,37.0
38,0,38,1752712458.6300304,4.892136812210083,1,,,,,,66.7,79.9,12.56613540649414,225.8272705078125,0.00849294662475586,0.009469985961914062,1.0,1.0,-0.6305367946624756,0.17053553462028503,0.3223037123680115,0.5603094696998596,-0.1569073349237442,0.004044294357299805,0.0037276744842529297,38.0
39,0,39,1752712458.6427188,4.90482497215271,1,,,,,,70.8,79.9,12.566139221191406,225.82726287841797,0.008494377136230469,0.009471416473388672,1.0,0.0,-0.7397902011871338,0.17825180292129517,0.5730823874473572,0.6814210414886475,-0.524421215057373,0.003765106201171875,0.0037686824798583984,39.0
40,0,40,1752712458.6556425,4.91774845123291,1,,,,,,68.0,79.9,12.566139221191406,225.8272590637207,0.008495807647705078,0.009472846984863281,1.0,1.0,-0.6300516128540039,0.17505839467048645,0.41738438606262207,0.712295413017273,-0.16445669531822205,0.0031452178955078125,0.0037233829498291016,40.0
41,0,41,1752712458.6685488,4.930655002593994,1,,,,,,66.7,79.9,12.551006317138672,225.82725524902344,0.008497238159179688,0.00947427749633789,1.0,0.0,-0.7403000593185425,0.18137913942337036,0.6411056518554688,0.760552704334259,-0.5367085337638855,0.003680706024169922,0.0038666725158691406,41.0
42,0,42,1752712458.6798887,4.941994905471802,1,,,,,,68.2,79.9,12.543315887451172,225.8272476196289,0.008498668670654297,0.0094757080078125,1.0,0.0,-0.7598536014556885,0.17655912041664124,0.5235389471054077,0.8644859194755554,-0.2766827940940857,0.0028874874114990234,0.0033495426177978516,42.0
43,0,43,1752712458.692193,4.954299211502075,1,,,,,,69.2,79.9,12.557632446289062,225.82724380493164,0.008500099182128906,0.00947713851928711,1.0,0.0,-0.7787572145462036,0.17176494002342224,0.5320538878440857,0.9129212498664856,-0.3136701285839081,0.003364086151123047,0.003353595733642578,43.0
44,0,44,1752712458.70469,4.966795921325684,1,,,,,,66.7,79.9,12.565406799316406,225.8272361755371,0.008501529693603516,0.009478569030761719,1.0,1.0,-0.5991543531417847,0.16738261282444,0.652843177318573,0.9058995842933655,-0.4635494649410248,0.0037784576416015625,0.0036051273345947266,44.0
45,0,45,1752712458.7162688,4.978374719619751,1,,,,,,60.9,79.9,12.55099105834961,225.8272361755371,0.008502960205078125,0.009479999542236328,1.0,1.0,-0.6172252893447876,0.173224076628685,0.47010594606399536,0.8434368968009949,-0.21253561973571777,0.0026395320892333984,0.003229379653930664,45.0
46,0,46,1752712458.7290888,4.991194725036621,1,,,,,,65.4,79.9,12.535621643066406,225.8272247314453,0.008504390716552734,0.009481430053710938,1.0,1.0,-0.6354705095291138,0.1779690980911255,0.502729058265686,0.8367031812667847,-0.2329115867614746,0.003701925277709961,0.0035266876220703125,46.0
47,0,47,1752712458.7425873,5.004693508148193,1,,,,,,60.0,80.0,12.520503997802734,225.82721710205078,0.008505821228027344,0.009482860565185547,1.0,0.0,-0.7348030805587769,0.1811964213848114,0.7192781567573547,0.8856703042984009,-0.6069823503494263,0.002642393112182617,0.004260063171386719,47.0
48,0,48,1752712458.7604403,5.0225465297698975,1,,,,,,62.9,80.0,12.512577056884766,225.82721710205078,0.008507251739501953,0.009484291076660156,1.0,1.0,-0.6356643438339233,0.1730879843235016,0.6165987849235535,0.9903317093849182,-0.3489653468132019,0.004605293273925781,0.005276203155517578,48.0
49,0,49,1752712458.7788515,5.040957689285278,1,,,,,,60.5,80.0,12.512134552001953,225.82721710205078,0.008508682250976562,0.009485721588134766,1.0,1.0,-0.6528787612915039,0.1741752326488495,0.8154034614562988,1.0395194292068481,-0.6339930295944214,0.0062406063079833984,0.004423618316650391,49.0
50,0,50,1752712458.7956944,5.057800531387329,1,,,,,,69.7,80.0,12.496997833251953,225.82721328735352,0.008510112762451172,0.009487152099609375,1.0,0.0,-0.7196040749549866,0.17299193143844604,1.1005107164382935,1.1444576978683472,-1.0154248476028442,0.004588603973388672,0.005356788635253906,50.0
51,0,51,1752712458.8102603,5.07236647605896,1,,,,,,69.0,80.0,12.47396469116211,225.82720947265625,0.008511543273925781,0.009488582611083984,1.0,1.0,-0.6518272161483765,0.15943682193756104,1.0007615089416504,1.3051609992980957,-0.6860107183456421,0.003935575485229492,0.0041697025299072266,51.0
52,0,52,1752712458.820673,5.082779169082642,1,,,,,,71.4,80.0,12.471080780029297,225.82720565795898,0.00851297378540039,0.009490013122558594,1.0,1.0,-0.6647788882255554,0.15433275699615479,1.2695469856262207,1.410496473312378,-1.0649791955947876,0.00417327880859375,0.0022821426391601562,52.0
53,0,53,1752712458.8346326,5.096738815307617,1,,,,,,64.3,80.1,12.459556579589844,225.8271827697754,0.008514404296875,0.009491443634033203,1.0,0.0,-0.7126663327217102,0.145940363407135,1.5950062274932861,1.5716935396194458,-1.460642695426941,0.004192829132080078,0.0037412643432617188,53.0
54,0,54,1752712458.8472922,5.109398365020752,1,,,,,,64.0,80.1,12.444175720214844,225.82715225219727,0.00851583480834961,0.009492874145507812,1.0,1.0,-0.6614481210708618,0.12343466281890869,1.5424466133117676,1.7887794971466064,-1.2385839223861694,0.003885030746459961,0.00315093994140625,54.0
55,0,55,1752712458.8587308,5.120836973190308,1,,,,,,63.6,80.1,12.428794860839844,225.82712173461914,0.008517265319824219,0.009494304656982422,1.0,0.0,-0.7183471322059631,0.10878509283065796,1.8587756156921387,1.950683355331421,-1.5480222702026367,0.0030460357666015625,0.0031900405883789062,55.0
56,0,56,1752712458.8712628,5.133368968963623,1,,,,,,65.4,80.1,12.418266296386719,225.82711791992188,0.008518695831298828,0.009495735168457031,1.0,1.0,-0.659730851650238,0.07848256826400757,1.8526960611343384,2.1685948371887207,-1.6990386247634888,0.0032303333282470703,0.0031728744506835938,56.0
57,0,57,1752712458.8849096,5.147015571594238,1,,,,,,63.0,80.1,12.40673828125,225.82711029052734,0.008520126342773438,0.00949716567993164,1.0,0.0,-0.7231758832931519,0.0562596321105957,2.1634280681610107,2.331512212753296,-1.9128111600875854,0.004152774810791016,0.004158496856689453,57.0
