global_step,episode,step,timestamp,elapsed_time,worker_id,environment,device,obs_space_shape,action_space_type,action_space_size,system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,gpu_memory_gb,gpu_memory_max_gb,step_reward,step_action,step_log_prob,step_obs_mean,step_obs_std,step_obs_max,step_obs_min,action_selection_time,env_step_time,cumulative_reward,checkpoint_saved,checkpoint_episode,avg_reward,reward_change,model_file
23,0,23,1752787411.4997172,1.5205812454223633,0.0,,,,,,0.0,59.9,25.08319854736328,208.28639602661133,0.008471488952636719,0.009448528289794922,1.0,0.0,-0.6647918820381165,-0.1557106077671051,0.5657277703285217,0.5155089497566223,-0.7390019297599792,0.0007557868957519531,9.012222290039062e-05,23.0,,,,,
24,0,24,1752787411.5012035,1.5220673084259033,0.0,,,,,,0.0,59.9,25.08319854736328,208.28639602661133,0.008472919464111328,0.009449958801269531,1.0,0.0,-0.6448999643325806,-0.15774717926979065,0.8521093726158142,0.863852322101593,-1.0885250568389893,0.0007326602935791016,0.0001010894775390625,24.0,,,,,
25,0,25,1752787411.5026672,1.5235309600830078,0.0,,,,,,25.0,59.9,25.08319854736328,208.28639602661133,0.008474349975585938,0.00945138931274414,1.0,0.0,-0.6177253723144531,-0.15499919652938843,1.1557307243347168,1.2148655652999878,-1.4382257461547852,0.0007193088531494141,9.012222290039062e-05,25.0,,,,,
26,0,26,1752787411.504136,1.5250003337860107,0.0,,,,,,0.0,59.9,25.082721710205078,208.28639602661133,0.008475780487060547,0.00945281982421875,1.0,0.0,-0.5869893431663513,-0.14685970544815063,1.4763041734695435,1.5706660747528076,-1.7882254123687744,0.0007224082946777344,9.012222290039062e-05,26.0,,,,,
27,0,27,1752787411.505611,1.526474952697754,0.0,,,,,,25.0,59.9,25.082721710205078,208.28639221191406,0.008477210998535156,0.00945425033569336,1.0,1.0,-0.8520298600196838,-0.13265234231948853,1.816802978515625,1.933266043663025,-2.1386077404022217,0.0007364749908447266,9.012222290039062e-05,27.0,,,,,
28,0,28,1752787411.507102,1.527966022491455,0.0,,,,,,0.0,59.9,25.082721710205078,208.28639221191406,0.008478641510009766,0.009455680847167969,1.0,1.0,-0.9352364540100098,-0.11077439785003662,1.6888329982757568,1.6091328859329224,-1.7905373573303223,0.0007393360137939453,9.012222290039062e-05,28.0,,,,,
29,0,29,1752787411.5086002,1.5294642448425293,0.0,,,,,,0.0,59.9,25.082721710205078,208.28639221191406,0.008480072021484375,0.009457111358642578,1.0,1.0,-1.0135711431503296,-0.08916300535202026,1.6059917211532593,1.3053019046783447,-1.516130805015564,0.0007495880126953125,9.012222290039062e-05,29.0,,,,,
30,0,30,1752787411.510462,1.5313258171081543,0.0,,,,,,0.0,59.9,25.082721710205078,208.28639221191406,0.008481502532958984,0.009458541870117188,1.0,1.0,-1.0811777114868164,-0.06776952743530273,1.5583722591400146,1.5103939771652222,-1.681046962738037,0.001041412353515625,8.988380432128906e-05,30.0,,,,,
31,0,31,1752787411.5124407,1.5333044528961182,0.0,,,,,,20.0,59.9,25.082721710205078,208.28639221191406,0.008482933044433594,0.009459972381591797,1.0,0.0,-0.38897594809532166,-0.04663664102554321,1.5357853174209595,1.6643682718276978,-1.8038264513015747,0.0009570121765136719,9.1552734375e-05,31.0,,,,,
32,0,32,1752787411.5142062,1.5350699424743652,0.0,,,,,,0.0,59.9,25.082721710205078,208.28639221191406,0.008484363555908203,0.009461402893066406,1.0,1.0,-1.126105546951294,-0.028508245944976807,1.7434709072113037,1.768693208694458,-1.8845552206039429,0.000982522964477539,0.00010037422180175781,32.0,,,,,
33,0,33,1752787411.5158467,1.536710500717163,0.0,,,,,,0.0,59.9,25.082721710205078,208.2863883972168,0.008485794067382812,0.009462833404541016,1.0,0.0,-0.36937397718429565,-0.0004055500030517578,1.737615942955017,1.9412508010864258,-2.008204221725464,0.0008563995361328125,9.083747863769531e-05,33.0,,,,,
34,0,34,1752787411.5173237,1.5381877422332764,0.0,,,,,,33.3,59.9,25.082721710205078,208.2863883972168,0.008487224578857422,0.009464263916015625,1.0,0.0,-0.37362879514694214,0.024546921253204346,1.948957085609436,2.0660135746002197,-2.0898938179016113,0.000720977783203125,9.107589721679688e-05,34.0,,,,,
35,1,0,1752787411.7917902,1.8126540184020996,0.0,,,,,,6.0,60.3,24.839115142822266,208.28968811035156,0.017934322357177734,0.01912212371826172,1.0,1.0,-0.8004279136657715,0.05522928386926651,0.12682534754276276,0.23331329226493835,-0.0428847000002861,0.0009784698486328125,0.00011801719665527344,1.0,,,,,
36,1,1,1752787411.7941718,1.8150358200073242,0.0,,,,,,20.0,60.3,24.839115142822266,208.28968811035156,0.017935752868652344,0.01912212371826172,1.0,1.0,-0.7922731637954712,0.05719209462404251,0.27356675267219543,0.3213093876838684,-0.2848697304725647,0.0013492107391357422,0.00012993812561035156,2.0,,,,,
37,1,2,1752787411.7966964,1.8175601959228516,0.0,,,,,,0.0,60.3,24.839115142822266,208.28968811035156,0.017937183380126953,0.01912212371826172,1.0,1.0,-0.7677177786827087,0.055152975022792816,0.5352004170417786,0.6704962253570557,-0.628294825553894,0.001233816146850586,0.00011897087097167969,3.0,,,,,
38,1,3,1752787411.7991812,1.8200452327728271,0.0,,,,,,16.7,60.3,24.839115142822266,208.28968811035156,0.017938613891601562,0.01912212371826172,1.0,1.0,-0.7311536073684692,0.04859425127506256,0.8149974346160889,1.019850492477417,-0.9741144180297852,0.001241922378540039,0.00011873245239257812,4.0,,,,,
39,1,4,1752787411.8020287,1.822892665863037,0.0,,,,,,0.0,60.3,24.839115142822266,208.28968811035156,0.017940044403076172,0.01912212371826172,1.0,0.0,-0.6987780928611755,0.03691902756690979,1.1108100414276123,1.3695038557052612,-1.3244613409042358,0.001218557357788086,0.00011849403381347656,5.0,,,,,
40,1,5,1752787411.8044608,1.8253247737884521,0.0,,,,,,16.7,60.3,24.839115142822266,208.28968811035156,0.01794147491455078,0.01912212371826172,1.0,1.0,-0.6475423574447632,0.018896490335464478,0.8809421062469482,1.0205131769180298,-0.9845832586288452,0.0011658668518066406,0.00011920928955078125,6.0,,,,,
41,1,6,1752787411.8068805,1.8277442455291748,0.0,,,,,,0.0,60.3,24.839115142822266,208.2896842956543,0.01794290542602539,0.01912212371826172,1.0,1.0,-0.6126282811164856,0.003248870372772217,1.200573444366455,1.3711202144622803,-1.3500758409500122,0.0011599063873291016,0.00011920928955078125,7.0,,,,,
42,1,7,1752787411.809398,1.8302619457244873,0.0,,,,,,0.0,60.3,24.839115142822266,208.2896842956543,0.0179443359375,0.01912212371826172,1.0,1.0,-0.5756663084030151,-0.01874488592147827,1.5397799015045166,1.722037672996521,-1.7218364477157593,0.0012242794036865234,0.00012230873107910156,8.0,,,,,
43,1,8,1752787411.8119032,1.8327670097351074,0.0,,,,,,0.0,60.3,24.839115142822266,208.2896842956543,0.01794576644897461,0.01912212371826172,1.0,1.0,-0.5392595529556274,-0.04780006408691406,1.9019235372543335,2.0732803344726562,-2.1017141342163086,0.0012600421905517578,0.0001201629638671875,9.0,,,,,
44,1,9,1752787411.8144093,1.835273027420044,0.0,,,,,,20.0,60.3,24.839115142822266,208.2896842956543,0.01794719696044922,0.01912212371826172,1.0,1.0,-0.505124568939209,-0.08467525243759155,2.290588855743408,2.4247806072235107,-2.4913363456726074,0.0012574195861816406,0.00012230873107910156,10.0,,,,,
45,1,10,1752787411.8168843,1.8377480506896973,0.0,,,,,,0.0,60.3,24.839115142822266,208.2896842956543,0.017948627471923828,0.01912212371826172,1.0,1.0,-0.4741906523704529,-0.13015341758728027,2.7091481685638428,2.7763607501983643,-2.8920326232910156,0.001180410385131836,0.00012087821960449219,11.0,,,,,
46,2,0,1752787411.860759,1.8816227912902832,0.0,,,,,,5.7,60.3,24.83883285522461,208.28968048095703,0.01790142059326172,0.01912212371826172,1.0,1.0,-0.4093172252178192,0.1775398552417755,0.23762109875679016,0.41666722297668457,-0.1316283792257309,0.0011775493621826172,0.00012826919555664062,1.0,,,,,
47,2,1,1752787411.8633144,1.8841781616210938,0.0,,,,,,0.0,60.3,24.83883285522461,208.28968048095703,0.017902851104736328,0.01912212371826172,1.0,1.0,-0.44106200337409973,0.17987847328186035,0.2733194828033447,0.4113447368144989,-0.21243774890899658,0.001260995864868164,0.00013518333435058594,2.0,,,,,
48,2,2,1752787411.8658094,1.8866734504699707,0.0,,,,,,0.0,60.3,24.83883285522461,208.28968048095703,0.017904281616210938,0.01912212371826172,1.0,1.0,-0.4893835186958313,0.17841662466526031,0.5045861601829529,0.5663647651672363,-0.5530145168304443,0.0011696815490722656,0.00011801719665527344,3.0,,,,,
49,2,3,1752787411.8682673,1.8891313076019287,0.0,,,,,,16.7,60.3,24.83883285522461,208.28968048095703,0.017905712127685547,0.01912212371826172,1.0,1.0,-0.550796389579773,0.1726541370153427,0.7789076566696167,0.9154947996139526,-0.895543098449707,0.0011565685272216797,0.00013017654418945312,4.0,,,,,
50,2,4,1752787411.8711174,1.8919813632965088,0.0,,,,,,0.0,60.3,24.83883285522461,208.28968048095703,0.017907142639160156,0.01912212371826172,1.0,0.0,-0.7711685299873352,0.16201022267341614,1.0741376876831055,1.2649060487747192,-1.2421725988388062,0.0011610984802246094,0.00011754035949707031,5.0,,,,,
51,2,5,1752787411.8735836,1.8944473266601562,0.0,,,,,,0.0,60.3,24.83883285522461,208.28968048095703,0.017908573150634766,0.01912212371826172,1.0,1.0,-0.6015193462371826,0.14530158042907715,0.8731744289398193,0.9156476855278015,-0.8980230689048767,0.0012502670288085938,0.00011944770812988281,6.0,,,,,
52,2,6,1752787411.8760946,1.896958589553833,0.0,,,,,,20.0,60.3,24.83883285522461,208.28967666625977,0.017910003662109375,0.01912212371826172,1.0,0.0,-0.7150071859359741,0.13120001554489136,1.1792933940887451,1.265982747077942,-1.2590044736862183,0.0012013912200927734,0.00011801719665527344,7.0,,,,,
53,2,7,1752787411.8785465,1.8994104862213135,0.0,,,,,,0.0,60.3,24.83883285522461,208.28967666625977,0.017911434173583984,0.01912212371826172,1.0,0.0,-0.730121910572052,0.11029574275016785,1.047500491142273,1.101559042930603,-0.9298821091651917,0.0011718273162841797,0.00011897087097167969,8.0,,,,,
54,2,8,1752787411.8809655,1.9018292427062988,0.0,,,,,,0.0,60.3,24.83883285522461,208.28967666625977,0.017912864685058594,0.01912212371826172,1.0,1.0,-0.6434731483459473,0.09067419171333313,0.9724069237709045,1.223902940750122,-0.8214573264122009,0.0011553764343261719,0.00011849403381347656,9.0,,,,,
55,2,9,1752787411.8833919,1.9042556285858154,0.0,,,,,,16.7,60.3,24.83883285522461,208.28967666625977,0.017914295196533203,0.01912212371826172,1.0,1.0,-0.7009000778198242,0.07368296384811401,1.210157036781311,1.303954005241394,-0.9905218482017517,0.0011668205261230469,0.0001201629638671875,10.0,,,,,
56,2,10,1752787411.885809,1.9066729545593262,0.0,,,,,,0.0,60.3,24.83883285522461,208.28967666625977,0.017915725708007812,0.01912212371826172,1.0,1.0,-0.7646507024765015,0.05029410123825073,1.5056657791137695,1.426779866218567,-1.3750611543655396,0.0011582374572753906,0.00011706352233886719,11.0,,,,,
57,2,11,1752787411.8882582,1.9091222286224365,0.0,,,,,,0.0,60.3,24.83883285522461,208.28967666625977,0.017917156219482422,0.01912212371826172,1.0,0.0,-0.5730295777320862,0.019871950149536133,1.841821551322937,1.6252883672714233,-1.7653881311416626,0.0012328624725341797,0.00012826919555664062,12.0,,,,,
58,2,12,1752787411.8906806,1.9115445613861084,0.0,,,,,,0.0,60.3,24.83883285522461,208.2896728515625,0.01791858673095703,0.01912212371826172,1.0,1.0,-0.8272584080696106,-0.02060985565185547,1.8167576789855957,1.80083167552948,-1.6879987716674805,0.0011653900146484375,0.00011897087097167969,13.0,,,,,
59,2,13,1752787411.8934467,1.9143106937408447,0.0,,,,,,16.7,60.3,24.83883285522461,208.2896728515625,0.01792001724243164,0.01912212371826172,1.0,0.0,-0.5335625410079956,-0.05918043851852417,2.150867223739624,1.967174768447876,-1.9537945985794067,0.0011816024780273438,0.00011801719665527344,14.0,,,,,
60,3,0,1752787411.9344554,1.9553191661834717,0.0,,,,,,4.9,60.3,24.83887481689453,208.2896728515625,0.017905712127685547,0.01912212371826172,1.0,1.0,-0.14744246006011963,0.2025677114725113,0.2629384398460388,0.5850852727890015,-0.012724803760647774,0.001270294189453125,0.00012612342834472656,1.0,,,,,
61,3,1,1752787411.9369943,1.9578583240509033,0.0,,,,,,0.0,60.3,24.83887481689453,208.2896728515625,0.017907142639160156,0.01912212371826172,1.0,0.0,-1.9008870124816895,0.20987477898597717,0.3441571891307831,0.5866724848747253,-0.23022879660129547,0.0012660026550292969,0.00012350082397460938,2.0,,,,,
62,3,2,1752787411.9395366,1.9604003429412842,0.0,,,,,,16.7,60.3,24.83887481689453,208.28966903686523,0.017908573150634766,0.01912212371826172,1.0,1.0,-0.15361523628234863,0.2130606472492218,0.231017604470253,0.5322513580322266,-0.015222033485770226,0.001239776611328125,0.00012135505676269531,3.0,,,,,
63,3,3,1752787411.9420626,1.9629266262054443,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966903686523,0.017910003662109375,0.01912212371826172,1.0,1.0,-0.16709625720977783,0.22137054800987244,0.3099115490913391,0.5400637984275818,-0.19563652575016022,0.0012216567993164062,0.00012183189392089844,4.0,,,,,
64,3,4,1752787411.9446375,1.9655015468597412,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966903686523,0.017911434173583984,0.01912212371826172,1.0,1.0,-0.2004057765007019,0.22625765204429626,0.5311203598976135,0.6814993023872375,-0.5271196365356445,0.001287221908569336,0.00012230873107910156,5.0,,,,,
65,3,5,1752787411.947128,1.967991828918457,0.0,,,,,,16.7,60.3,24.83887481689453,208.28966903686523,0.017912864685058594,0.01912212371826172,1.0,1.0,-0.2566035985946655,0.22722655534744263,0.7892533540725708,1.029998540878296,-0.8604981899261475,0.0012388229370117188,0.00011920928955078125,6.0,,,,,
66,3,6,1752787411.9495761,1.970440149307251,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966903686523,0.017914295196533203,0.01912212371826172,1.0,1.0,-0.33912599086761475,0.22370092570781708,1.068568229675293,1.3787956237792969,-1.1979244947433472,0.0012373924255371094,0.00011897087097167969,7.0,,,,,
67,3,7,1752787411.9519799,1.972843885421753,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966903686523,0.017915725708007812,0.01912212371826172,1.0,1.0,-0.4505530595779419,0.21502920985221863,1.3689918518066406,1.7280142307281494,-1.5414767265319824,0.0011944770812988281,0.00011849403381347656,8.0,,,,,
68,3,8,1752787411.954482,1.9753458499908447,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966903686523,0.017917156219482422,0.01912212371826172,1.0,1.0,-0.5904885530471802,0.20049279928207397,1.6933382749557495,2.0777363777160645,-1.8931225538253784,0.001271963119506836,0.00012135505676269531,9.0,,,,,
69,3,9,1752787411.956882,1.9777460098266602,0.0,,,,,,16.7,60.3,24.83887481689453,208.28966522216797,0.01791858673095703,0.01912212371826172,1.0,1.0,-0.7530876398086548,0.17931634187698364,2.044950008392334,2.4279847145080566,-2.254671812057495,0.0011277198791503906,0.000118255615234375,10.0,,,,,
70,3,10,1752787411.959397,1.9802608489990234,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966522216797,0.01792001724243164,0.01912212371826172,1.0,0.0,-0.5035378336906433,0.15068185329437256,2.4270739555358887,2.7786991596221924,-2.627718687057495,0.0012104511260986328,0.0001201629638671875,11.0,,,,,
71,3,11,1752787411.9623065,1.983170509338379,0.0,,,,,,0.0,60.3,24.83887481689453,208.28966522216797,0.01792144775390625,0.01912212371826172,1.0,1.0,-1.0621984004974365,0.11220407485961914,2.3569812774658203,2.4312450885772705,-2.321272611618042,0.0012514591217041016,0.00013685226440429688,12.0,,,,,
72,3,12,1752787411.9647384,1.9856021404266357,0.0,,,,,,16.7,60.3,24.83887481689453,208.28966522216797,0.01792287826538086,0.01912212371826172,1.0,1.0,-1.2105787992477417,0.0742793083190918,2.7759897708892822,2.782970428466797,-2.7215750217437744,0.0011510848999023438,0.00011801719665527344,13.0,,,,,
73,4,0,1752787412.005762,2.0266261100769043,0.0,,,,,,6.1,60.3,24.83887481689453,208.2896614074707,0.017904281616210938,0.01912212371826172,1.0,1.0,-0.16092944145202637,0.12643203139305115,0.246556356549263,0.46982765197753906,-0.11598040908575058,0.0012977123260498047,0.00013303756713867188,1.0,,,,,
74,4,1,1752787412.008424,2.0292880535125732,0.0,,,,,,0.0,60.3,24.83887481689453,208.2896614074707,0.017905712127685547,0.01912212371826172,1.0,1.0,-0.2126186490058899,0.12783180177211761,0.31003230810165405,0.4645034968852997,-0.2753886282444,0.0013751983642578125,0.0001239776611328125,2.0,,,,,
75,4,2,1752787412.0108988,2.0317630767822266,0.0,,,,,,0.0,60.3,24.83887481689453,208.2896614074707,0.017907142639160156,0.01912212371826172,1.0,0.0,-1.3124632835388184,0.12559321522712708,0.5243861079216003,0.581119954586029,-0.6097979545593262,0.001165628433227539,0.0001220703125,3.0,,,,,
76,4,3,1752787412.0133767,2.034240484237671,0.0,,,,,,16.7,60.3,24.83887481689453,208.2896614074707,0.017908573150634766,0.01912212371826172,1.0,0.0,-1.4372148513793945,0.1186017096042633,0.24766188859939575,0.283515602350235,-0.24998359382152557,0.0012331008911132812,0.00011992454528808594,4.0,,,,,
77,4,4,1752787412.015782,2.0366458892822266,0.0,,,,,,0.0,60.3,24.83887481689453,208.2896614074707,0.017910003662109375,0.01912212371826172,1.0,0.0,-1.6046051979064941,0.11523286253213882,0.16841578483581543,0.2488110363483429,-0.11916662007570267,0.0011408329010009766,0.00011849403381347656,5.0,,,,,
78,4,5,1752787412.0182683,2.0391323566436768,0.0,,,,,,0.0,60.3,24.83887481689453,208.2896614074707,0.017911434173583984,0.01912212371826172,1.0,1.0,-0.18015605211257935,0.11582417786121368,0.4037995934486389,0.458973228931427,-0.46903517842292786,0.0011720657348632812,0.00012969970703125,6.0,,,,,
79,4,6,1752787412.0207171,2.04158091545105,0.0,,,,,,16.7,60.3,24.83887481689453,208.28965759277344,0.017912864685058594,0.01912212371826172,1.0,1.0,-0.20218366384506226,0.1213374137878418,0.17603522539138794,0.2910028398036957,-0.11984951794147491,0.0012292861938476562,0.00011968612670898438,7.0,,,,,
80,4,7,1752787412.02318,2.044043779373169,0.0,,,,,,0.0,60.3,24.83887481689453,208.28965759277344,0.017914295196533203,0.01912212371826172,1.0,1.0,-0.2625632882118225,0.12343935668468475,0.23632320761680603,0.2953193187713623,-0.22547362744808197,0.0011668205261230469,0.000118255615234375,8.0,,,,,
81,4,8,1752787412.0261297,2.0469937324523926,0.0,,,,,,0.0,60.3,24.83887481689453,208.28965759277344,0.017915725708007812,0.01912212371826172,1.0,1.0,-0.3796193599700928,0.1217128187417984,0.4860202670097351,0.5781797170639038,-0.5663506984710693,0.0016450881958007812,0.00011849403381347656,9.0,,,,,
82,4,9,1752787412.02854,2.049403667449951,0.0,,,,,,0.0,60.3,24.83887481689453,208.28965759277344,0.017917156219482422,0.01912212371826172,1.0,1.0,-0.5727057456970215,0.11565443873405457,0.7635381817817688,0.9273360967636108,-0.9092612862586975,0.0011913776397705078,0.00011968612670898438,10.0,,,,,
83,4,10,1752787412.0310247,2.0518884658813477,0.0,,,,,,16.7,60.3,24.83887481689453,208.28965759277344,0.01791858673095703,0.01912212371826172,1.0,0.0,-0.5590575933456421,0.10468041896820068,1.057992696762085,1.276777744293213,-1.2563520669937134,0.001256704330444336,0.00011777877807617188,11.0,,,,,
84,4,11,1752787412.0334594,2.054323196411133,0.0,,,,,,0.0,60.3,24.83887481689453,208.28965759277344,0.01792001724243164,0.01912212371826172,1.0,1.0,-0.8921102285385132,0.08760184049606323,0.8365516066551208,0.9275537729263306,-0.912752628326416,0.0011799335479736328,0.00011849403381347656,12.0,,,,,
